Bulk ID,Miller Index,Trajectory ID in OC22,Bulk Symbols,Energy_type,Melting_point (K),ΔEhull (meV/atom),Is_stable,Esurf.,Predicted Eadh (J/m2) ,Predicted Contact Angle θ ,Is_NNMD or iGAM
mp-1218065,"(2, 0, 1)",51024953_Ta6O_mp-1218065_clean_L1LSwPPdAF,Ta12O2,GGA,3089,21.22,Meta-stable,3.68,-1.69,86.96,6-features iGAM
mp-1101326,"(0, 1, 0)",Ta3AgO8_mp-1101326_clean_M8gpLKKIqo,Ta12Ag4O32,GGA,1798,31.73,Unstable,11.36,-1.87,80.51,6-features iGAM
mp-554098,"(3, -1, 3)",Ti6O_mp-554098_clean_0wyjhVCw0Y,Ti12O2,GGA,2007,0,Stable,2.76,-1.66,88.1,6-features iGAM
mp-1212736,"(0, 2, 1)",Fe7-SiO3-8_mp-1212736_clean_jG8ICO9Hgs,Fe14Si16O48,GGA+U,1557,39.76,Unstable,11.47,-2.06,73.44,6-features iGAM
mp-29047,"(0, 0, 1)",Tl3VO4_mp-29047_clean_qY0QOthwPC,Tl6V2O8,GGA+U,949,0,Stable,5.65,-2.1,71.96,6-features iGAM
mp-755893,"(1, 1, 1)",CaBiO3_mp-755893_clean_eglwsJbmLL,Ca4Bi4O12,GGA,1282,0,Stable,6,-2.03,74.6,6-features iGAM
mp-4826,"(2, 2, 3)",CaCuO2_mp-4826_clean_pPsVR2tsSU,Ca1Cu1O2,GGA,1368,15.6,Meta-stable,5.02,-1.86,80.75,6-features iGAM
mp-7601,"(0, 2, 1)",NbGaO4_mp-7601_clean_2SNQ5b7C3a,Nb4Ga4O16,GGA,1747,0,Stable,8.18,-1.97,76.55,6-features iGAM
mp-11794,"(2, 1, 2)",AlAgO2_mp-11794_clean_AYKIYR61pX,Al4Ag4O8,GGA,1130,64.39,Unstable,4.59,-1.98,76.43,6-features iGAM
mvc-8371,"(1, 0, -1)",Co-GeO3-2_mvc-8371_clean_7N41L09Af0,Co4Ge8O24,GGA+U,1469,167.78,Unstable,4.51,-1.94,77.69,6-features iGAM
mp-4405,"(2, 1, 0)",Rb3AuO_mp-4405_clean_gYnuRpjYIU,Rb3Au1O1,GGA,836,0,Stable,0.81,-1.52,92.94,6-features iGAM
mvc-688,"(1, -1, 0)",V-WO4-2_mvc-688_clean_b929l2pfjx,V1W2O8,GGA+U,1615,146.44,Unstable,15.74,-2.02,74.92,6-features iGAM
mp-1219481,"(3, 1, 0)",Sb6O13_mp-1219481_clean_VIg5zOFllI,Sb12O26,GGA,1885,14.57,Meta-stable,5.66,-1.9,79.27,6-features iGAM
mp-13641,"(1, 0, 1)",TiCdO3_mp-13641_clean_kZIT4n1cVK,Ti6Cd6O18,GGA,1739,0,Stable,10.61,-2.05,73.59,6-features iGAM
mp-30950,"(1, 0, 0)",Sr3GeO_mp-30950_clean_D0O1IZmZJW,Sr12Ge4O4,GGA,1588,0,Stable,1.38,-1.43,96.18,6-features iGAM
mp-780585,"(2, 0, -1)",Ti-FeO2-2_mp-780585_clean_R9Zh6xhdRq,Ti8Fe16O32,GGA+U,1806,5.84,Meta-stable,9.32,-1.93,78.17,6-features iGAM
mp-1265,"(1, 1, 0)",MgO_mp-1265_clean_oeM2zhr2dm,Mg4O4,GGA,3016,0,Stable,7.17,-2.11,71.36,6-features iGAM
mp-540788,"(1, 1, 0)",K2Mo3O10_mp-540788_clean_Y2TIpKxXP3,K8Mo12O40,GGA+U,814,0,Stable,7.33,-2.02,74.71,6-features iGAM
mp-10417,"(0, 1, 1)",KSbO2_mp-10417_clean_Hs7d6XePq3,K4Sb4O8,GGA,1208,0,Stable,4.59,-2.03,74.57,6-features iGAM
mp-27227,"(0, 1, 3)",LiAg3O2_mp-27227_clean_IOVSFLHNVe,Li4Ag12O8,GGA,1004,0,Stable,2.63,-1.83,81.95,6-features iGAM
mp-1227022,"(0, 1, 0)",CaZn3O4_mp-1227022_clean_PQcR7vsO5g,Ca2Zn6O8,GGA,1547,73.68,Unstable,3.11,-1.53,92.59,6-features iGAM
mp-675540,"(1, 0, -1)",Ni3-BiO2-10_mp-675540_clean_i0SNd7wVUt,Ni6Bi20O40,GGA+U,1235,167.95,Unstable,3.68,-1.69,86.93,6-features iGAM
mp-18800,"(1, 0, 1)",Cr2SiO4_mp-18800_clean_11eGwPNAij,Cr16Si8O32,GGA+U,2174,20,Meta-stable,20.71,-1.9,79.13,6-features iGAM
mp-18842,"(0, 1, 1)",TlV4O10_mp-18842_clean_p1suN77VvS,Tl2V8O20,GGA+U,866,26.34,Unstable,8.06,-1.93,78.24,6-features iGAM
mp-1252778,"(0, 0, 1)",Al5-CoO4-3_mp-1252778_clean_Rv8gBqjQMQ,Al20Co12O48,GGA+U,2162,121.77,Unstable,15.28,-1.95,77.45,6-features iGAM
mp-18793,"(2, 1, 0)",LiCrO2_mp-18793_clean_JFc2HEGQxe,Li2Cr2O4,GGA+U,1463,0,Stable,14.6,-2.21,67.9,6-features iGAM
mp-1244932,"(0, 1, 0)",Ga2O3_mp-1244932_clean_ZrdASyInB6,Ga32O48,GGA,2105,186.46,Unstable,3.88,-1.64,88.61,6-features iGAM
mp-19262,"(1, 0, 0)",Cr2CdO4_mp-19262_clean_8A6zCeNnU1,Cr16Cd8O32,GGA+U,1847,0,Stable,14.73,-2.01,75.42,6-features iGAM
mp-619461,"(1, 0, 0)",WO3_mp-619461_clean_B9q1rKAawC,W8O24,GGA+U,1772,7.1,Meta-stable,15.81,-1.94,77.86,6-features iGAM
mp-553991,"(1, 1, 1)",Ti-GaO2-4_mp-553991_clean_VX2ZFaZHRn,Ti2Ga8O16,GGA,1910,2.6,Meta-stable,5.38,-1.95,77.49,6-features iGAM
mp-775774,"(0, 2, 1)",AgBiO3_mp-775774_clean_rH8IlK4Pm2,Ag4Bi4O12,GGA,989,27.92,Unstable,3.1,-1.43,96.23,6-features iGAM
mp-999539,"(1, 2, 0)",MnO_mp-999539_clean_HFIhR55Lkv,Mn4O4,GGA+U,1983,5.2,Meta-stable,12.59,-2.1,71.84,6-features iGAM
mp-540757,"(0, 0, 1)",V2CuO6_mp-540757_clean_kPcNnSrCor,V4Cu2O12,GGA+U,958,17.9,Meta-stable,8.36,-1.9,79.15,6-features iGAM
mp-1096824,"(1, 1, 0)",AlAgO2_mp-1096824_clean_AvH7YK4YDN,Al3Ag3O6,GGA,1130,81.44,Unstable,3.9,-1.86,80.85,6-features iGAM
mp-755834,"(0, 2, 1)",AgSnO3_mp-755834_clean_2UTfMgynfE,Ag4Sn4O12,GGA,710,91.67,Unstable,4.52,-1.9,79.23,6-features iGAM
mp-28545,"(0, 1, 0)",RbLiO_mp-28545_clean_A9yR9CW3p4,Rb4Li4O4,GGA,967,1.27,Meta-stable,2.44,-1.7,86.52,6-features iGAM
mp-14476,"(1, 0, 0)",LiRhO2_mp-14476_clean_JqNzcG5tzp,Li16Rh16O32,GGA,1450,9.94,Meta-stable,7.87,-1.91,78.84,6-features iGAM
mp-1202364,"(0, 0, 1)",MnSeO3_mp-1202364_clean_ezZnAB0i14,Mn8Se8O24,GGA+U,965,0,Stable,8.65,-1.99,75.86,6-features iGAM
mp-1222710,"(1, 0, 1)",LiV5O10_mp-1222710_clean_vDEWIA7WsX,Li2V10O20,GGA+U,1331,65.5,Unstable,12.33,-1.94,77.98,6-features iGAM
mp-769481,"(1, 1, 0)",Y4Ga2O9_mp-769481_clean_aO3JKH6tGb,Y16Ga8O36,GGA,2094,20.66,Meta-stable,7.27,-1.8,83.08,6-features iGAM
mp-550893,"(2, 2, 1)",HfO2_mp-550893_clean_exHp4bo9sP,Hf4O8,GGA,2957,88.73,Unstable,6.49,-2.01,75.3,6-features iGAM
mp-755568,"(1, 1, 0)",GaBiO3_mp-755568_clean_qBiYavufl7,Ga6Bi6O18,GGA,1219,49.11,Unstable,6.95,-1.94,77.9,6-features iGAM
mp-505552,"(1, 0, 0)",Cd2Ru2O7_mp-505552_clean_RTWe6tX0pK,Cd16Ru16O56,GGA,1589,0,Stable,4.03,-1.84,81.35,6-features iGAM
mp-997042,"(0, 1, 1)",TlCuO2_mp-997042_clean_BUsTzDXrxm,Tl2Cu2O4,GGA,875,24.85,Meta-stable,3.79,-1.69,86.91,6-features iGAM
mp-1183413,"(1, 1, 1)",BeHgO3_mp-1183413_clean_ADKsQNURb5,Be1Hg1O3,GGA,1014,602.84,Unstable,-0.34,-1.3,100.89,6-features iGAM
mp-556100,"(1, 0, 0)",Si-Sn3O4-2_mp-556100_clean_6RMLRAQdoN,Si2Sn12O16,GGA,1483,9.01,Meta-stable,3.73,-1.7,86.46,6-features iGAM
mp-5652,"(1, 1, 2)",Y2Si2O7_mp-5652_clean_ztFHmOGtJG,Y4Si4O14,GGA,2087,12.99,Meta-stable,5.92,-1.68,87.15,6-features iGAM
mp-21126,"(1, 0, 0)",1008483_V2PbO6_mp-21126_clean_fXtMrxJPOc,V8Pb4O24,GGA+U,982,0,Stable,7.69,-1.94,77.84,6-features iGAM
mp-752706,"(1, 0, -1)",CeZr11O24_mp-752706_clean_oRzzKLBarH,Ce1Zr11O24,GGA,2420,16.5,Meta-stable,5.59,-1.83,81.84,6-features iGAM
mp-756930,"(1, 2, 1)",BaCaO2_mp-756930_clean_hYBX3wHf7Y,Ba4Ca4O8,GGA,2573,54.12,Unstable,4.42,-2.13,70.84,6-features iGAM
mp-754455,"(1, 0, 1)",Sc2O3_mp-754455_clean_qudPdB3Qbj,Sc12O18,GGA,2700,86.32,Unstable,8.16,-2,75.79,6-features iGAM
mp-753378,"(1, 1, 0)",1020271_TaGaO4_mp-753378_clean_fFuDjoVr02,Ta2Ga2O8,GGA,1940,32.64,Unstable,6.45,-1.82,82.19,6-features iGAM
mp-1215204,"(0, 1, 1)",ZrTi2O_mp-1215204_clean_LoDfEti98w,Zr2Ti4O2,GGA,2207,0,Stable,4.87,-2.22,67.26,6-features iGAM
mp-996983,"(2, 3, 2)",414325470_AgAuO2_mp-996983_clean_NAMlc8G8jF,Ag2Au2O4,GGA,690,0,Stable,4.21,-1.92,78.38,6-features iGAM
mp-23456,"(0, 1, 1)",CrBiO3_mp-23456_clean_8cGs1hakLx,Cr8Bi8O24,GGA+U,1191,22.68,Meta-stable,13.07,-1.84,81.46,6-features iGAM
mp-1262593,"(1, 1, 0)",AlCu7O12_mp-1262593_clean_BaRStFOWcQ,Al2Cu14O24,GGA,1387,220.08,Unstable,3.97,-1.61,89.82,6-features iGAM
mp-754639,"(0, 1, 0)",FeSeO4_mp-754639_clean_AoRHqDAn1p,Fe4Se4O16,GGA+U,952,31.99,Unstable,10.49,-1.89,79.63,6-features iGAM
mp-1220430,"(0, 1, 1)",NbMoO4_mp-1220430_clean_XVajXJh6l4,Nb2Mo2O8,GGA+U,1659,0,Stable,10.3,-1.98,76.21,6-features iGAM
mp-762052,"(0, 1, 0)",Na2Ga11O17_mp-762052_clean_CTysUOmRv5,Na4Ga22O34,GGA,1477,34.19,Unstable,7.57,-1.89,79.6,6-features iGAM
mp-1284095,"(2, 0, -1)",LiNi3O4_mp-1284095_clean_I7SikTO5Ec,Li4Ni12O16,GGA+U,1434,3.08,Meta-stable,22.32,-2.04,74.03,6-features iGAM
mp-841,"(1, 0, 1)",Li2O2_mp-841_clean_eJ8vKqzhIj,Li4O4,GGA,1694,0,Stable,3.85,-1.88,80.03,6-features iGAM
mp-1221811,"(1, 0, 2)",90423983534_Mn3NiO4_mp-1221811_clean_8h7FffHGxD,Mn3Ni1O4,GGA+U,1933,55.68,Unstable,11.58,-2.08,72.64,6-features iGAM
mp-2229,"(3, 1, 0)",ZnO_mp-2229_clean_JuF6FQ2lym,Zn4O4,GGA,2121,147.27,Unstable,5.79,-2.02,74.7,6-features iGAM
mp-1173109,"(0, 1, 1)",TaTiO4_mp-1173109_clean_IUQJgEBKoj,Ta2Ti2O8,GGA,2157,15.47,Meta-stable,10.29,-1.86,80.59,6-features iGAM
mp-1184960,"(3, 1, 0)",KMgO3_mp-1184960_clean_IpDs2CSdIj,K1Mg1O3,GGA,1300,364.18,Unstable,3.2,-1.7,86.36,6-features iGAM
mp-775757,"(0, 1, 0)",HfO2_mp-775757_clean_p6Oycgnpff,Hf8O16,GGA,2957,9.63,Meta-stable,12.75,-1.86,80.71,6-features iGAM
mp-15021,"(1, 0, 0)",Ba3Ta5O15_mp-15021_clean_JSeRmIwXdf,Ba6Ta10O30,GGA,2109,0,Stable,8.11,-2,75.72,6-features iGAM
mp-1219461,"(0, 0, 1)",Sb-WO3-5_mp-1219461_clean_GfV1zsWfwW,Sb4W20O60,GGA+U,1419,48.83,Unstable,13.69,-1.96,77.16,6-features iGAM
mp-1103284,"(1, 1, 1)",Rb8BiO3_mp-1103284_clean_9EiY3QTePY,Rb8Bi1O3,GGA,961,217,Unstable,1.07,-1.37,98.44,6-features iGAM
mp-2898,"(0, 0, 1)",Ca-AuO2-2_mp-2898_clean_KcGLosqHcH,Ca4Au8O16,GGA,1408,0,Stable,3.97,-1.81,82.54,6-features iGAM
mp-757221,"(1, -2, 0)",CuNi9O10_mp-757221_clean_QLktKp6tDa,Cu1Ni9O10,GGA+U,1862,34.57,Unstable,30.54,-1.94,77.69,6-features iGAM
mvc-7381,"(1, 0, 1)",ZnW2O7_mvc-7381_clean_Is0cFZZj6i,Zn2W4O14,GGA+U,1246,218.78,Unstable,14.83,-1.94,77.78,6-features iGAM
mp-25290,"(0, 1, -2)",Co-WO4-2_mp-25290_clean_L67fButgXj,Co1W2O8,GGA+U,1343,192.01,Unstable,12.83,-1.89,79.48,6-features iGAM
mp-755313,"(1, 0, -2)",Sc2O3_mp-755313_clean_NmkFHtPUSP,Sc12O18,GGA,2700,38.73,Unstable,7.08,-1.91,78.76,6-features iGAM
mp-1209499,"(0, 0, 1)",Rb2Cd2O3_mp-1209499_clean_ZZTi2BTWOB,Rb4Cd4O6,GGA,708,0,Stable,2.15,-1.45,95.46,6-features iGAM
mp-2672,"(0, 1, 1)",K2O2_mp-2672_clean_d1icL0D4TO,K8O8,GGA,749,0,Stable,3.5,-1.88,80.11,6-features iGAM
mvc-3751,"(1, 1, 0)",YFeO3_mvc-3751_clean_DU4Q4dNN05,Y6Fe6O18,GGA+U,2001,13.78,Meta-stable,7.75,-1.8,82.76,6-features iGAM
mp-754908,"(1, 0, 0)",51024953_NbCrO4_mp-754908_clean_KXt7NAgzrU,Nb2Cr2O8,GGA+U,1776,41.46,Unstable,11.79,-2.01,75.28,6-features iGAM
mp-1101623,"(0, 0, 1)",Y3NbO7_mp-1101623_clean_Q2Az4ChQFT,Y12Nb4O28,GGA,2371,254.32,Unstable,4.28,-1.76,84.2,6-features iGAM
mp-17899,"(0, 1, 0)",Mn3V2O8_mp-17899_clean_61CDet1niJ,Mn12V8O32,GGA+U,1670,0,Stable,19.68,-2.05,73.66,6-features iGAM
mp-1178335,"(3, 1, 0)",GaPtO2_mp-1178335_clean_1AQF9M7Yvw,Ga2Pt2O4,GGA,1157,65.74,Unstable,6.15,-2.13,70.93,6-features iGAM
mp-25197,"(1, 1, 1)",Fe-WO4-2_mp-25197_clean_iOFvDkY4KK,Fe4W8O32,GGA+U,1321,135.28,Unstable,12.27,-1.9,79.44,6-features iGAM
mp-1279742,"(1, 1, 0)",FeO_mp-1279742_clean_k7kqQO0vO1,Fe2O2,GGA+U,1982,0,Stable,18.8,-2.1,71.75,6-features iGAM
mp-9631,"(3, -1, 0)",AlAgO2_mp-9631_clean_PNnvzGn24O,Al2Ag2O4,GGA,1130,0,Stable,5.43,-2.02,74.74,6-features iGAM
mp-5794,"(1, 0, 0)",1019588_Zn-GaO2-2_mp-5794_clean_gmjIrVot54,Zn8Ga16O32,GGA,1852,0,Stable,6.91,-2.06,73.53,6-features iGAM
mp-997054,"(3, 1, -1)",CuBiO2_mp-997054_clean_DJQSVr91YV,Cu2Bi2O4,GGA,969,9.78,Meta-stable,2.46,-1.4,97.41,6-features iGAM
mp-9146,"(1, 2, -2)",51024953_CdHgO2_mp-9146_clean_0tCYYC72mg,Cd2Hg2O4,GGA,895,2.97,Meta-stable,3.84,-1.82,82.3,6-features iGAM
mp-556477,"(1, 1, 2)",Lu2O3_mp-556477_clean_EAJhkB5uwm,Lu12O18,GGA,2695,56.7,Unstable,10.76,-2.02,75.01,6-features iGAM
mp-5495,"(3, 2, 0)",2411243514_Ag2PdO2_mp-5495_clean_r9OiGj0k6b,Ag4Pd2O4,GGA,849,53.6,Unstable,3.33,-1.86,80.72,6-features iGAM
mvc-11435,"(1, 0, 0)",Mn2AlO4_mvc-11435_clean_pG7YevQFVy,Mn16Al8O32,GGA+U,2078,121.07,Unstable,11.78,-1.95,77.42,6-features iGAM
mp-1021489,"(3, 1, 0)",IrO3_mp-1021489_clean_XZUajikMr1,Ir1O3,GGA,1728,114.26,Unstable,3.72,-1.66,87.96,6-features iGAM
mp-13660,"(1, 0, 0)",Ca4Sb2O_mp-13660_clean_jM2SaYQZl0,Ca8Sb4O2,GGA,1597,0,Stable,2.19,-1.64,88.48,6-features iGAM
mp-755071,"(1, 0, 1)",SnO2_mp-755071_clean_RL3TW9xcQ8,Sn4O8,GGA,2012,57.02,Unstable,7.28,-1.9,79.29,6-features iGAM
mp-28365,"(1, 0, 1)",Na3AuO2_mp-28365_clean_0NeZ3DwdU5,Na12Au4O8,GGA,1088,0,Stable,3.07,-1.63,89.11,6-features iGAM
mp-754318,"(1, 0, 1)",MnZnO3_mp-754318_clean_56p6E8UK7b,Mn6Zn6O18,GGA+U,1816,5.79,Meta-stable,9.97,-1.97,76.76,6-features iGAM
mp-1095353,"(1, 1, 0)",IrO2_mp-1095353_clean_r1sBunRhe3,Ir4O8,GGA,1806,95.81,Unstable,9.9,-2.06,73.47,6-features iGAM
mp-545619,"(1, 1, 1)",HgO_mp-545619_clean_OaXUqmQKhd,Hg4O4,GGA,676,147.9,Unstable,4.9,-2.04,74.15,6-features iGAM
mp-1222825,"(1, 1, 0)",Lu4Zr3O12_mp-1222825_clean_ssORF8pBuV,Lu4Zr3O12,GGA,2883,0,Stable,7.32,-1.96,77.25,6-features iGAM
mp-20312,"(1, 1, 0)",V2WO6_mp-20312_clean_WcEXe8ntvX,V4W2O12,GGA+U,1424,0,Stable,22.37,-2.04,74,6-features iGAM
mp-772833,"(1, 1, 2)",Y2HfO5_mp-772833_clean_tSExZlEZ2t,Y8Hf4O20,GGA,2721,37.04,Unstable,9.41,-1.83,81.74,6-features iGAM
mp-559125,"(1, 0, 0)",Cr2HgO7_mp-559125_clean_HaPD0XWWBJ,Cr6Hg3O21,GGA+U,508,18.41,Meta-stable,7.66,-1.83,81.65,6-features iGAM
mp-1096798,"(1, 1, 0)",ScAgO2_mp-1096798_clean_UZWyeuT8LQ,Sc3Ag3O6,GGA,1398,108.27,Unstable,5.04,-2.09,72.44,6-features iGAM
mp-755073,"(1, 0, 1)",CrO_mp-755073_clean_GpCDZIoguR,Cr4O4,GGA+U,2388,5.07,Meta-stable,19.73,-2.08,72.69,6-features iGAM
mp-753658,"(1, 2, 2)",AlCrO4_mp-753658_clean_n0KFIh3XzG,Al2Cr2O8,GGA+U,2035,124.39,Unstable,9.27,-1.94,77.81,6-features iGAM
mp-761931,"(1, 1, 0)",Na8SnO6_mp-761931_clean_x1JV4e5fLh,Na16Sn2O12,GGA,1298,4.79,Meta-stable,3.36,-1.87,80.47,6-features iGAM
mp-7650,"(3, -1, 0)",RbScO2_mp-7650_clean_pLXDEfM6Zc,Rb2Sc2O4,GGA,1902,0,Stable,3.82,-1.79,83.36,6-features iGAM
mvc-5120,"(1, 0, -1)",ReWO6_mvc-5120_clean_pvNCB3Dxvl,Re2W2O12,GGA+U,997,36.03,Unstable,10.04,-1.84,81.36,6-features iGAM
mp-766450,"(1, -1, -1)",Ni6O7_mp-766450_clean_k0hbo8kjXy,Ni12O14,GGA+U,2180,47.11,Unstable,30.93,-2.05,73.62,6-features iGAM
mp-998227,"(1, 1, 0)",KHfO3_mp-998227_clean_ov1lu4pJdI,K1Hf1O3,GGA,2537,40.91,Unstable,3.17,-1.57,91.27,6-features iGAM
mp-675580,"(3, 0, 1)",NbCrO4_mp-675580_clean_OKsJjTu8Ru,Nb2Cr2O8,GGA+U,1776,26.87,Unstable,11.27,-1.91,78.98,6-features iGAM
mp-768291,"(1, 1, 0)",Hg-SbO3-2_mp-768291_clean_9O3oJ6nL4K,Hg2Sb4O12,GGA,825,95.35,Unstable,7.27,-1.85,81.09,6-features iGAM
mp-3917,"(1, 0, 0)",Cd2GeO4_mp-3917_clean_fd15yqIuHx,Cd8Ge4O16,GGA,1437,0,Stable,4.63,-1.99,76.17,6-features iGAM
mp-505153,"(1, 0, 0)",K3NiO2_mp-505153_clean_qEG0SawS7c,K12Ni4O8,GGA+U,1194,35.29,Unstable,4.44,-1.94,77.78,6-features iGAM
mvc-7373,"(1, 0, 0)",MgW2O7_mvc-7373_clean_QaG0iaiUZB,Mg2W4O14,GGA+U,1623,248.34,Unstable,11.51,-1.92,78.43,6-features iGAM
mp-1206118,"(1, -2, -1)",VCoO3_mp-1206118_clean_O1EfL3Zjts,V2Co2O6,GGA+U,1683,1.28,Meta-stable,11.51,-2.02,74.93,6-features iGAM
mp-1019519,"(2, 1, 2)",Ba2NaO_mp-1019519_clean_EFooJvyk4w,Ba8Na4O4,GGA,1573,0,Stable,1.47,-1.44,95.92,6-features iGAM
mp-28195,"(0, 1, 0)",SiAg2O3_mp-28195_clean_csLwhmiwZ5,Si4Ag8O12,GGA,990,40.7,Unstable,7.15,-2.19,68.39,6-features iGAM
mp-1020622,"(1, 1, 3)",SrZrO3_mp-1020622_clean_TtMBh8iX0G,Sr2Zr2O6,GGA,2801,19.75,Meta-stable,3.64,-1.4,97.13,6-features iGAM
mp-31124,"(1, 1, -1)",Y2MoO6_mp-31124_clean_6X4ayojs6w,Y16Mo8O48,GGA+U,2010,0,Stable,9.46,-2.05,73.64,6-features iGAM
mp-1178405,"(1, 2, 1)",Cs2HfO3_mp-1178405_clean_88G0s8Tzdq,Cs8Hf4O12,GGA,2227,0,Stable,4.01,-1.81,82.72,6-features iGAM
mp-28545,"(1, 0, 0)",2411243514_RbLiO_mp-28545_clean_zM7CuLLWa5,Rb4Li4O4,GGA,967,1.27,Meta-stable,2.49,-1.73,85.48,6-features iGAM
mp-996966,"(2, 3, 1)",KAgO2_mp-996966_clean_13IJ4oJ0Cm,K1Ag1O2,GGA,719,26.08,Unstable,3.32,-1.62,89.22,6-features iGAM
mp-5487,"(1, 0, 0)",Sr3SiO5_mp-5487_clean_oAoE2QzRus,Sr12Si4O20,GGA,2451,5.62,Meta-stable,4.98,-1.71,86.11,6-features iGAM
mp-1016846,"(1, 1, 1)",TiCdO3_mp-1016846_clean_RZdVH5nmYs,Ti1Cd1O3,GGA,1739,198.24,Unstable,4.22,-1.73,85.36,6-features iGAM
mp-753860,"(1, 0, 0)",SiBi3O7_mp-753860_clean_hvE3Fgop8M,Si2Bi6O14,GGA,1265,88.69,Unstable,6.45,-2.11,71.59,6-features iGAM
mvc-10708,"(0, 1, 0)",Ca-SnO2-4_mvc-10708_clean_bIs3EsgeYM,Ca2Sn8O16,GGA,1573,154.45,Unstable,4.09,-1.65,88.28,6-features iGAM
mp-3443,"(1, 0, 0)",1012688_Cd-GaO2-2_mp-3443_clean_dHcYWaagjD,Cd8Ga16O32,GGA,1874,0,Stable,6.42,-2.07,73.06,6-features iGAM
mp-997042,"(1, 0, -2)",TlCuO2_mp-997042_clean_qp42pAiEaN,Tl2Cu2O4,GGA,875,24.85,Meta-stable,2.83,-1.53,92.7,6-features iGAM
mp-3988,"(1, 3, 3)",BaCu3O4_mp-3988_clean_f4iVx1flbt,Ba2Cu6O8,GGA,1366,13.76,Meta-stable,3.33,-1.75,84.7,6-features iGAM
mp-22136,"(1, 0, 0)",1027186_CoGeO3_mp-22136_clean_CV919yAI2A,Co8Ge8O24,GGA+U,1480,1.35,Meta-stable,7.42,-2.05,73.6,6-features iGAM
mp-1021489,"(2, 1, 1)",IrO3_mp-1021489_clean_SI1a2WxGew,Ir1O3,GGA,1728,114.26,Unstable,3.84,-1.67,87.53,6-features iGAM
mp-562345,"(0, 0, 1)",Cs2Si2O5_mp-562345_clean_MEKk2wMqLc,Cs16Si16O40,GGA,1201,0,Stable,9.16,-2.1,71.77,6-features iGAM
mp-12205,"(0, 2, 1)",Ti4O7_mp-12205_clean_bxG1cdfYoZ,Ti8O14,GGA,2091,4.61,Meta-stable,6.02,-1.88,79.86,6-features iGAM
mp-1078716,"(2, 1, 2)",SrMoO3_mp-1078716_clean_Hf28nNPODJ,Sr4Mo4O12,GGA+U,1840,9.09,Meta-stable,15.36,-1.87,80.36,6-features iGAM
mp-997162,"(3, -1, 0)",MnAgO2_mp-997162_clean_2ECQVvynOM,Mn2Ag2O4,GGA+U,1283,44.2,Unstable,8.22,-2.06,73.22,6-features iGAM
mp-1183289,"(3, 3, 1)",BaScO3_mp-1183289_clean_D9RJrlfsU2,Ba1Sc1O3,GGA,2446,26.7,Unstable,3.85,-1.68,87.18,6-features iGAM
mp-1213890,"(1, 0, 0)",1012805_Cd2Mo3O8_mp-1213890_clean_DgDlp8tHMQ,Cd4Mo6O16,GGA+U,1738,22.39,Meta-stable,8.88,-1.88,80.06,6-features iGAM
mp-28649,"(1, 1, 0)",NaTi8O13_mp-28649_clean_3cWC99NjKM,Na3Ti24O39,GGA,1575,4.93,Meta-stable,9.17,-2.03,74.37,6-features iGAM
mp-19424,"(2, 0, -1)",TiCoO3_mp-19424_clean_YpQtixFxx4,Ti6Co6O18,GGA+U,1838,3.15,Meta-stable,9.25,-2.01,75.19,6-features iGAM
mp-27767,"(1, 1, 0)",Li6Si2O7_mp-27767_clean_VODVhkuIdk,Li12Si4O14,GGA,1537,15.09,Meta-stable,4.67,-1.82,82.36,6-features iGAM
mp-20641,"(1, 0, 1)",MnCoO3_mp-20641_clean_tDEE4XLJZa,Mn6Co6O18,GGA+U,1863,0,Stable,25.44,-2.06,73.55,6-features iGAM
mp-752401,"(0, 1, 0)",Rb2ZrO3_mp-752401_clean_NiIA6nJt6z,Rb8Zr4O12,GGA,2611,27.29,Unstable,3.76,-1.63,89.18,6-features iGAM
mp-5076,"(2, 1, 0)",SrZrO3_mp-5076_clean_Xtng9i3Tzk,Sr4Zr4O12,GGA,2801,12.59,Meta-stable,6.31,-1.78,83.73,6-features iGAM
mp-19215,"(1, 1, 0)",CaCrO4_mp-19215_clean_mBCYHEHI26,Ca4Cr4O16,GGA+U,1680,0,Stable,7.06,-2.02,74.83,6-features iGAM
mvc-10708,"(1, 0, 0)",Ca-SnO2-4_mvc-10708_clean_MpprrlzYfE,Ca2Sn8O16,GGA,1573,154.45,Unstable,7.9,-1.83,81.67,6-features iGAM
mp-28962,"(1, 1, -1)",Ti4Bi2O11_mp-28962_clean_2QX0iJUl5s,Ti8Bi4O22,GGA,1454,6.13,Meta-stable,6.62,-1.87,80.31,6-features iGAM
mp-540679,"(1, 0, 0)",Ti4Ni2O_mp-540679_clean_GUeCId2Wos,Ti64Ni32O16,GGA+U,1947,545.63,Unstable,15.31,-2.07,72.89,6-features iGAM
mp-755073,"(0, 1, 1)",CrO_mp-755073_clean_tbZgnP9LVR,Cr4O4,GGA+U,2388,5.07,Meta-stable,16.2,-2.02,75.05,6-features iGAM
mvc-1623,"(0, 1, 0)",MgTa2O6_mvc-1623_clean_VoqFzAQIMs,Mg2Ta4O12,GGA,2089,61.22,Unstable,6.18,-1.91,79.1,6-features iGAM
mp-1218382,"(2, 1, 0)",Sr4Bi2O_mp-1218382_clean_EAf0sqgMnn,Sr8Bi4O2,GGA,1166,0,Stable,1.57,-1.7,86.45,6-features iGAM
